id,regulated_entity_name,regulated_entity_rn_number,tracking_number,type_of_air_emissions_event,began_date,ended_date,duration
6550,KEYSTONE GAS PLANT,RN100238633,199991,EMISSIONS EVENT,2014-06-18 13:55:00+00:00,2014-06-19 05:02:00+00:00,15.1166666666667
6602,KEYSTONE GAS PLANT,RN100238633,200043,EMISSIONS EVENT,2014-06-21 16:00:00+00:00,2014-06-22 04:00:00+00:00,12.0
6740,KEYSTONE GAS PLANT,RN100238633,200209,EMISSIONS EVENT,2014-06-24 06:50:00+00:00,2014-07-01 01:00:00+00:00,162.166666666667
6776,KEYSTONE GAS PLANT,RN100238633,200246,EMISSIONS EVENT,2014-06-25 18:40:00+00:00,2014-06-26 06:30:00+00:00,11.8333333333333
6835,KEYSTONE GAS PLANT,RN100238633,200298,EMISSIONS EVENT,2014-06-26 17:15:00+00:00,2014-06-26 23:55:00+00:00,6.66666666666667
6917,KEYSTONE GAS PLANT,RN100238633,200364,EMISSIONS EVENT,2014-06-28 19:00:00+00:00,2014-06-29 02:20:00+00:00,7.33333333333333
6996,KEYSTONE GAS PLANT,RN100238633,200453,EMISSIONS EVENT,2014-06-30 17:45:00+00:00,2014-07-01 02:10:00+00:00,8.41666666666667
7000,KEYSTONE GAS PLANT,RN100238633,200456,EMISSIONS EVENT,2014-06-30 19:55:00+00:00,2014-07-01 01:30:00+00:00,5.58333333333333
7119,KEYSTONE GAS PLANT,RN100238633,200563,EMISSIONS EVENT,2014-07-02 11:20:00+00:00,2014-07-02 23:30:00+00:00,12.1666666666667
7120,KEYSTONE GAS PLANT,RN100238633,200564,EMISSIONS EVENT,2014-07-02 14:00:00+00:00,2014-07-30 19:00:00+00:00,677.0
7213,KEYSTONE GAS PLANT,RN100238633,200646,EMISSIONS EVENT,2014-07-06 07:30:00+00:00,2014-07-06 12:10:00+00:00,4.66666666666667
7479,KEYSTONE GAS PLANT,RN100238633,200928,EMISSIONS EVENT,2014-07-12 18:00:00+00:00,2014-07-13 06:00:00+00:00,12.0
7501,KEYSTONE GAS PLANT,RN100238633,200975,EMISSIONS EVENT,2014-07-14 23:15:00+00:00,2014-07-15 00:25:00+00:00,1.16666666666667
7685,KEYSTONE GAS PLANT,RN100238633,201321,EMISSIONS EVENT,2014-07-22 07:00:00+00:00,2014-07-22 11:30:00+00:00,4.5
7814,KEYSTONE GAS PLANT,RN100238633,201537,EMISSIONS EVENT,2014-07-27 22:51:00+00:00,2014-07-28 00:54:00+00:00,2.05
7897,KEYSTONE GAS PLANT,RN100238633,201719,EMISSIONS EVENT,2014-07-30 19:30:00+00:00,2014-07-31 04:21:00+00:00,8.85
7900,KEYSTONE GAS PLANT,RN100238633,201723,EMISSIONS EVENT,2014-07-31 03:30:00+00:00,2014-08-29 09:50:00+00:00,702.333333333333
7952,KEYSTONE GAS PLANT,RN100238633,201820,EMISSIONS EVENT,2014-08-03 03:21:00+00:00,2014-08-04 02:05:00+00:00,22.7333333333333
7998,KEYSTONE GAS PLANT,RN100238633,201912,EMISSIONS EVENT,2014-08-05 19:55:00+00:00,2014-08-06 02:35:00+00:00,6.66666666666667
8064,KEYSTONE GAS PLANT,RN100238633,202058,EMISSIONS EVENT,2014-08-07 10:45:00+00:00,2014-08-07 20:20:00+00:00,9.58333333333333
8071,KEYSTONE GAS PLANT,RN100238633,202070,EMISSIONS EVENT,2014-08-08 22:15:00+00:00,2014-08-09 01:15:00+00:00,3.0
8102,KEYSTONE GAS PLANT,RN100238633,202118,EMISSIONS EVENT,2014-08-10 19:15:00+00:00,2014-08-11 01:35:00+00:00,6.33333333333333
8117,KEYSTONE GAS PLANT,RN100238633,202144,EMISSIONS EVENT,2014-08-11 17:30:00+00:00,2014-08-12 00:00:00+00:00,6.5
8294,KEYSTONE GAS PLANT,RN100238633,202518,EMISSIONS EVENT,2014-08-18 22:55:00+00:00,2014-08-20 01:51:00+00:00,26.9333333333333
8509,KEYSTONE GAS PLANT,RN100238633,202976,EMISSIONS EVENT,2014-08-30 11:00:00+00:00,2014-08-30 16:06:00+00:00,5.1
8518,KEYSTONE GAS PLANT,RN100238633,202987,EMISSIONS EVENT,2014-08-31 21:00:00+00:00,2014-10-09 19:36:00+00:00,934.6
8568,KEYSTONE GAS PLANT,RN100238633,203106,EMISSIONS EVENT,2014-09-03 17:35:00+00:00,2014-09-03 21:30:00+00:00,3.91666666666667
8616,KEYSTONE GAS PLANT,RN100238633,203219,MAINTENANCE,2014-09-14 05:00:00+00:00,2014-09-17 21:36:00+00:00,88.6
8945,KEYSTONE GAS PLANT,RN100238633,203888,EMISSIONS EVENT,2014-09-21 07:00:00+00:00,2014-09-21 10:40:00+00:00,3.66666666666667
8955,KEYSTONE GAS PLANT,RN100238633,203907,EMISSIONS EVENT,2014-09-21 21:00:00+00:00,2014-09-22 01:15:00+00:00,4.25
9013,KEYSTONE GAS PLANT,RN100238633,204041,EMISSIONS EVENT,2014-09-22 21:00:00+00:00,2014-09-23 01:15:00+00:00,4.25
9029,KEYSTONE GAS PLANT,RN100238633,204078,EMISSIONS EVENT,2014-09-23 15:00:00+00:00,2014-09-23 21:00:00+00:00,6.0
9087,KEYSTONE GAS PLANT,RN100238633,204213,EMISSIONS EVENT,2014-09-25 21:30:00+00:00,2014-09-26 00:00:00+00:00,2.5
9247,KEYSTONE GAS PLANT,RN100238633,204570,MAINTENANCE,2014-10-07 05:00:00+00:00,2014-10-10 05:00:00+00:00,72.0
9414,KEYSTONE GAS PLANT,RN100238633,204948,EMISSIONS EVENT,2014-10-09 17:52:00+00:00,2014-10-09 22:52:00+00:00,5.0
9422,KEYSTONE GAS PLANT,RN100238633,204976,EMISSIONS EVENT,2014-10-10 18:00:00+00:00,2014-10-11 01:45:00+00:00,7.75
9466,KEYSTONE GAS PLANT,RN100238633,205069,EMISSIONS EVENT,2014-10-13 16:30:00+00:00,2014-10-13 19:45:00+00:00,3.25
9564,KEYSTONE GAS PLANT,RN100238633,205253,EMISSIONS EVENT,2014-10-16 10:36:00+00:00,2014-10-17 15:45:00+00:00,29.15
9598,KEYSTONE GAS PLANT,RN100238633,205326,EMISSIONS EVENT,2014-10-17 23:30:00+00:00,2014-10-19 03:15:00+00:00,27.75
9675,KEYSTONE GAS PLANT,RN100238633,205390,EMISSIONS EVENT,2014-10-20 11:30:00+00:00,2014-10-20 16:35:00+00:00,5.08333333333333
9775,KEYSTONE GAS PLANT,RN100238633,205508,EMISSIONS EVENT,2014-10-22 14:54:00+00:00,2014-10-22 16:37:00+00:00,1.71666666666667
10275,KEYSTONE GAS PLANT,RN100238633,205958,EMISSIONS EVENT,2014-11-01 21:35:00+00:00,2014-11-02 03:20:00+00:00,5.75
10345,KEYSTONE GAS PLANT,RN100238633,206038,EMISSIONS EVENT,2014-11-03 10:09:00+00:00,2014-11-04 10:00:00+00:00,23.85
10350,KEYSTONE GAS PLANT,RN100238633,206042,EMISSIONS EVENT,2014-11-04 09:30:00+00:00,2014-11-05 09:30:00+00:00,24.0
46864,KEYSTONE GAS PLANT,RN100238633,206343,EMISSIONS EVENT,2014-11-12 13:40:00+00:00,2014-11-12 22:25:00+00:00,8.75
46865,KEYSTONE GAS PLANT,RN100238633,206344,EMISSIONS EVENT,2014-11-12 17:40:00+00:00,2014-11-13 18:45:00+00:00,25.0833333333333
46932,KEYSTONE GAS PLANT,RN100238633,206456,EMISSIONS EVENT,2014-11-15 00:35:00+00:00,2014-11-15 02:05:00+00:00,1.5
46940,KEYSTONE GAS PLANT,RN100238633,206464,EMISSIONS EVENT,2014-11-15 05:30:00+00:00,2014-11-15 21:30:00+00:00,16.0
46943,KEYSTONE GAS PLANT,RN100238633,206467,EMISSIONS EVENT,2014-11-15 18:05:00+00:00,2014-11-16 01:40:00+00:00,7.58333333333333
46979,KEYSTONE GAS PLANT,RN100238633,206526,EMISSIONS EVENT,2014-11-17 10:00:00+00:00,2014-11-18 04:50:00+00:00,18.8333333333333
47021,KEYSTONE GAS PLANT,RN100238633,206632,EMISSIONS EVENT,2014-11-19 12:00:00+00:00,2014-11-20 12:00:00+00:00,24.0
47051,KEYSTONE GAS PLANT,RN100238633,206687,EMISSIONS EVENT,2014-11-20 17:35:00+00:00,2014-11-20 18:35:00+00:00,1.0
47070,KEYSTONE GAS PLANT,RN100238633,206720,EMISSIONS EVENT,2014-11-21 20:45:00+00:00,2014-11-21 22:45:00+00:00,2.0
47108,KEYSTONE GAS PLANT,RN100238633,206791,EMISSIONS EVENT,2014-11-24 17:05:00+00:00,2014-11-24 23:00:00+00:00,5.91666666666667
47140,KEYSTONE GAS PLANT,RN100238633,206857,EMISSIONS EVENT,2014-11-28 23:10:00+00:00,2014-11-29 11:20:00+00:00,12.1666666666667
47222,KEYSTONE GAS PLANT,RN100238633,207032,EMISSIONS EVENT,2014-12-02 14:45:00+00:00,2014-12-02 18:45:00+00:00,4.0
47221,KEYSTONE GAS PLANT,RN100238633,207031,EMISSIONS EVENT,2014-12-02 16:40:00+00:00,2014-12-02 23:38:00+00:00,6.96666666666667
47255,KEYSTONE GAS PLANT,RN100238633,207114,EMISSIONS EVENT,2014-12-04 07:30:00+00:00,2014-12-04 19:45:00+00:00,12.25
47345,KEYSTONE GAS PLANT,RN100238633,207317,EMISSIONS EVENT,2014-12-10 00:40:00+00:00,2014-12-10 02:45:00+00:00,2.08333333333333
47365,KEYSTONE GAS PLANT,RN100238633,207360,EMISSIONS EVENT,2014-12-11 03:00:00+00:00,2014-12-12 05:35:00+00:00,26.5833333333333
47366,KEYSTONE GAS PLANT,RN100238633,207362,EMISSIONS EVENT,2014-12-11 11:00:00+00:00,2014-12-11 21:30:00+00:00,10.5
47385,KEYSTONE GAS PLANT,RN100238633,207405,EMISSIONS EVENT,2014-12-12 10:35:00+00:00,2014-12-13 10:35:00+00:00,24.0
47386,KEYSTONE GAS PLANT,RN100238633,207406,EMISSIONS EVENT,2014-12-12 15:00:00+00:00,2014-12-12 20:23:00+00:00,5.38333333333333
47579,KEYSTONE GAS PLANT,RN100238633,207798,EMISSIONS EVENT,2014-12-24 16:30:00+00:00,2014-12-24 20:40:00+00:00,4.16666666666667
47773,KEYSTONE GAS PLANT,RN100238633,208046,EMISSIONS EVENT,2015-01-04 10:05:00+00:00,2015-01-05 10:05:00+00:00,24.0
47896,KEYSTONE GAS PLANT,RN100238633,208285,EMISSIONS EVENT,2015-01-08 18:20:00+00:00,2015-01-08 20:00:00+00:00,1.66666666666667
47897,KEYSTONE GAS PLANT,RN100238633,208286,EMISSIONS EVENT,2015-01-09 00:14:00+00:00,2015-01-09 05:04:00+00:00,4.83333333333333
56771,KEYSTONE GAS PLANT,RN100238633,225673,EMISSIONS EVENT,2015-01-09 13:15:00+00:00,2015-01-13 03:30:00+00:00,86.25
47971,KEYSTONE GAS PLANT,RN100238633,208404,EMISSIONS EVENT,2015-01-11 22:30:00+00:00,2015-01-12 00:10:00+00:00,1.66666666666667
48028,KEYSTONE GAS PLANT,RN100238633,208536,EMISSIONS EVENT,2015-01-14 00:30:00+00:00,2015-01-14 09:15:00+00:00,8.75
48054,KEYSTONE GAS PLANT,RN100238633,208577,EMISSIONS EVENT,2015-01-14 14:12:00+00:00,2015-01-14 21:00:00+00:00,6.8
48254,KEYSTONE GAS PLANT,RN100238633,208824,EMISSIONS EVENT,2015-01-16 10:30:00+00:00,2015-01-17 10:30:00+00:00,24.0
48689,KEYSTONE GAS PLANT,RN100238633,209704,EMISSIONS EVENT,2015-02-03 09:00:00+00:00,2015-02-04 09:00:00+00:00,24.0
48870,KEYSTONE GAS PLANT,RN100238633,210146,EMISSIONS EVENT,2015-02-15 14:35:00+00:00,2015-02-15 19:08:00+00:00,4.55
49087,KEYSTONE GAS PLANT,RN100238633,210547,EMISSIONS EVENT,2015-02-23 05:25:00+00:00,2015-02-23 10:35:00+00:00,5.16666666666667
49088,KEYSTONE GAS PLANT,RN100238633,210548,EMISSIONS EVENT,2015-02-23 11:10:00+00:00,2015-02-24 11:10:00+00:00,24.0
49129,KEYSTONE GAS PLANT,RN100238633,210630,EMISSIONS EVENT,2015-02-25 01:45:00+00:00,2015-02-25 06:36:00+00:00,4.85
49132,KEYSTONE GAS PLANT,RN100238633,210635,EMISSIONS EVENT,2015-02-25 14:30:00+00:00,2015-02-25 19:20:00+00:00,4.83333333333333
49164,KEYSTONE GAS PLANT,RN100238633,210704,EMISSIONS EVENT,2015-02-26 15:45:00+00:00,2015-02-27 00:22:00+00:00,8.61666666666667
49181,KEYSTONE GAS PLANT,RN100238633,210739,EMISSIONS EVENT,2015-02-27 02:10:00+00:00,2015-02-28 02:10:00+00:00,24.0
49202,KEYSTONE GAS PLANT,RN100238633,210763,EMISSIONS EVENT,2015-02-28 18:45:00+00:00,2015-03-01 18:45:00+00:00,24.0
49567,KEYSTONE GAS PLANT,RN100238633,211531,EMISSIONS EVENT,2015-03-18 10:00:00+00:00,2015-03-18 19:45:00+00:00,9.75
49619,KEYSTONE GAS PLANT,RN100238633,211667,EMISSIONS EVENT,2015-03-22 23:00:00+00:00,2015-03-23 23:00:00+00:00,24.0
49729,KEYSTONE GAS PLANT,RN100238633,211942,EMISSIONS EVENT,2015-03-27 21:30:00+00:00,2015-03-28 21:30:00+00:00,24.0
49741,KEYSTONE GAS PLANT,RN100238633,211959,EMISSIONS EVENT,2015-03-29 15:21:00+00:00,2015-03-29 23:21:00+00:00,8.0
50136,KEYSTONE GAS PLANT,RN100238633,212802,EMISSIONS EVENT,2015-04-17 05:30:00+00:00,2015-04-17 09:30:00+00:00,4.0
50268,KEYSTONE GAS PLANT,RN100238633,213066,EMISSIONS EVENT,2015-04-22 20:07:00+00:00,2015-04-23 20:07:00+00:00,24.0
50290,KEYSTONE GAS PLANT,RN100238633,213111,EMISSIONS EVENT,2015-04-23 17:50:00+00:00,2015-04-24 17:50:00+00:00,24.0
51885,KEYSTONE GAS PLANT,RN100238633,216097,EMISSIONS EVENT,2015-05-19 19:05:00+00:00,2015-05-20 02:50:00+00:00,7.75
51141,KEYSTONE GAS PLANT,RN100238633,214637,EMISSIONS EVENT,2015-05-25 05:00:00+00:00,2015-05-25 16:05:00+00:00,11.0833333333333
51315,KEYSTONE GAS PLANT,RN100238633,214912,EMISSIONS EVENT,2015-05-29 19:00:00+00:00,2015-05-30 05:30:00+00:00,10.5
51361,KEYSTONE GAS PLANT,RN100238633,215063,EMISSIONS EVENT,2015-05-31 10:45:00+00:00,2015-06-08 11:32:00+00:00,192.783333333333
51544,KEYSTONE GAS PLANT,RN100238633,215470,EMISSIONS EVENT,2015-06-08 19:30:00+00:00,2015-06-09 05:30:00+00:00,10.0
52013,KEYSTONE GAS PLANT,RN100238633,216347,EMISSIONS EVENT,2015-06-24 16:45:00+00:00,2015-06-24 18:50:00+00:00,2.08333333333333
52102,KEYSTONE GAS PLANT,RN100238633,216495,EMISSIONS EVENT,2015-06-28 10:00:00+00:00,2015-07-01 20:00:00+00:00,82.0
52316,KEYSTONE GAS PLANT,RN100238633,216909,EMISSIONS EVENT,2015-07-05 22:30:00+00:00,2015-07-05 23:45:00+00:00,1.25
52318,KEYSTONE GAS PLANT,RN100238633,216913,EMISSIONS EVENT,2015-07-06 21:00:00+00:00,2015-07-07 21:20:00+00:00,24.3333333333333
52386,KEYSTONE GAS PLANT,RN100238633,217052,EMISSIONS EVENT,2015-07-09 22:40:00+00:00,2015-07-10 22:00:00+00:00,23.3333333333333
52576,KEYSTONE GAS PLANT,RN100238633,217449,EMISSIONS EVENT,2015-07-18 10:00:00+00:00,2015-07-19 05:00:00+00:00,19.0
52657,KEYSTONE GAS PLANT,RN100238633,217630,EMISSIONS EVENT,2015-07-19 20:40:00+00:00,2015-08-01 03:45:00+00:00,295.083333333333
52696,KEYSTONE GAS PLANT,RN100238633,217750,EMISSIONS EVENT,2015-07-23 22:05:00+00:00,2015-07-24 04:00:00+00:00,5.91666666666667
52985,KEYSTONE GAS PLANT,RN100238633,218374,EMISSIONS EVENT,2015-08-05 19:36:00+00:00,2015-08-06 03:21:00+00:00,7.75
53011,KEYSTONE GAS PLANT,RN100238633,218426,EMISSIONS EVENT,2015-08-07 07:25:00+00:00,2015-08-11 01:00:00+00:00,89.5833333333333
53081,KEYSTONE GAS PLANT,RN100238633,218577,EMISSIONS EVENT,2015-08-11 04:00:00+00:00,2015-08-11 21:00:00+00:00,17.0
53119,KEYSTONE GAS PLANT,RN100238633,218651,EMISSIONS EVENT,2015-08-11 07:40:00+00:00,2015-08-11 19:00:00+00:00,11.3333333333333
53204,KEYSTONE GAS PLANT,RN100238633,218778,EMISSIONS EVENT,2015-08-13 12:00:00+00:00,2015-08-13 21:00:00+00:00,9.0
53215,KEYSTONE GAS PLANT,RN100238633,218792,EMISSIONS EVENT,2015-08-14 01:46:00+00:00,2015-08-14 03:46:00+00:00,2.0
53279,KEYSTONE GAS PLANT,RN100238633,218876,EMISSIONS EVENT,2015-08-15 11:00:00+00:00,2015-11-06 13:00:00+00:00,1994.0
53361,KEYSTONE GAS PLANT,RN100238633,219013,EMISSIONS EVENT,2015-08-18 08:50:00+00:00,2015-08-18 16:10:00+00:00,7.33333333333333
53440,KEYSTONE GAS PLANT,RN100238633,219170,EMISSIONS EVENT,2015-08-23 19:00:00+00:00,2015-08-25 14:00:00+00:00,43.0
53644,KEYSTONE GAS PLANT,RN100238633,219529,EMISSIONS EVENT,2015-08-29 15:36:00+00:00,2015-08-29 22:09:00+00:00,6.55
53803,KEYSTONE GAS PLANT,RN100238633,219823,EMISSIONS EVENT,2015-09-04 18:51:00+00:00,2015-09-13 14:12:00+00:00,211.35
53879,KEYSTONE GAS PLANT,RN100238633,219983,EMISSIONS EVENT,2015-09-10 13:30:00+00:00,2015-09-10 18:00:00+00:00,4.5
53953,KEYSTONE GAS PLANT,RN100238633,220129,EMISSIONS EVENT,2015-09-13 20:36:00+00:00,2015-09-14 04:30:00+00:00,7.9
54001,KEYSTONE GAS PLANT,RN100238633,220240,EMISSIONS EVENT,2015-09-15 20:06:00+00:00,2015-09-17 17:42:00+00:00,45.6
54429,KEYSTONE GAS PLANT,RN100238633,221023,EMISSIONS EVENT,2015-10-02 00:51:00+00:00,2015-10-02 04:51:00+00:00,4.0
54610,KEYSTONE GAS PLANT,RN100238633,221375,EMISSIONS EVENT,2015-10-08 04:00:00+00:00,2015-10-08 13:30:00+00:00,9.5
54916,KEYSTONE GAS PLANT,RN100238633,222028,EMISSIONS EVENT,2015-10-22 17:25:00+00:00,2015-10-23 01:50:00+00:00,8.41666666666667
54955,KEYSTONE GAS PLANT,RN100238633,222093,EMISSIONS EVENT,2015-10-23 23:30:00+00:00,2015-10-24 04:10:00+00:00,4.66666666666667
55274,KEYSTONE GAS PLANT,RN100238633,222749,EMISSIONS EVENT,2015-11-06 20:00:00+00:00,2015-11-06 20:40:00+00:00,0.666666666666667
55465,KEYSTONE GAS PLANT,RN100238633,223141,EMISSIONS EVENT,2015-11-18 00:30:00+00:00,2015-11-18 13:30:00+00:00,13.0
55541,KEYSTONE GAS PLANT,RN100238633,223297,EMISSIONS EVENT,2015-11-20 13:15:00+00:00,2015-11-21 15:20:00+00:00,26.0833333333333
55637,KEYSTONE GAS PLANT,RN100238633,223476,EMISSIONS EVENT,2015-11-27 06:10:00+00:00,2015-11-27 21:10:00+00:00,15.0
55977,KEYSTONE GAS PLANT,RN100238633,224194,EMISSIONS EVENT,2015-12-10 18:10:00+00:00,2015-12-14 03:10:00+00:00,81.0
56207,KEYSTONE GAS PLANT,RN100238633,224643,EMISSIONS EVENT,2015-12-17 14:50:00+00:00,2015-12-18 16:30:00+00:00,25.6666666666667
56255,KEYSTONE GAS PLANT,RN100238633,224712,EMISSIONS EVENT,2015-12-19 11:00:00+00:00,2015-12-19 23:00:00+00:00,12.0
56270,KEYSTONE GAS PLANT,RN100238633,224727,EMISSIONS EVENT,2015-12-20 11:45:00+00:00,2015-12-20 17:36:00+00:00,5.85
56362,KEYSTONE GAS PLANT,RN100238633,224902,EMISSIONS EVENT,2015-12-22 13:45:00+00:00,2016-01-07 20:15:00+00:00,390.5
56368,KEYSTONE GAS PLANT,RN100238633,224918,EMISSIONS EVENT,2015-12-22 23:05:00+00:00,2015-12-23 18:36:00+00:00,19.5166666666667
56390,KEYSTONE GAS PLANT,RN100238633,224955,EMISSIONS EVENT,2015-12-25 02:35:00+00:00,2015-12-25 03:04:00+00:00,0.483333333333333
56406,KEYSTONE GAS PLANT,RN100238633,224971,EMISSIONS EVENT,2015-12-26 14:55:00+00:00,2015-12-27 04:30:00+00:00,13.5833333333333
56433,KEYSTONE GAS PLANT,RN100238633,225007,EMISSIONS EVENT,2015-12-27 23:05:00+00:00,2015-12-29 00:05:00+00:00,25.0
56558,KEYSTONE GAS PLANT,RN100238633,225226,EMISSIONS EVENT,2016-01-02 13:05:00+00:00,2016-01-02 20:50:00+00:00,7.75
56887,KEYSTONE GAS PLANT,RN100238633,225980,EMISSIONS EVENT,2016-01-14 01:20:00+00:00,2016-01-18 23:25:00+00:00,118.083333333333
57049,KEYSTONE GAS PLANT,RN100238633,226275,EMISSIONS EVENT,2016-01-20 23:20:00+00:00,2016-01-21 15:00:00+00:00,15.6666666666667
57481,KEYSTONE GAS PLANT,RN100238633,227133,EMISSIONS EVENT,2016-02-03 10:15:00+00:00,2016-02-05 10:50:00+00:00,48.5833333333333
57480,KEYSTONE GAS PLANT,RN100238633,227132,EMISSIONS EVENT,2016-02-03 15:30:00+00:00,2016-02-11 06:00:00+00:00,182.5
57453,KEYSTONE GAS PLANT,RN100238633,227078,MAINTENANCE,2016-02-11 12:00:00+00:00,2016-02-20 00:00:00+00:00,204.0
57912,KEYSTONE GAS PLANT,RN100238633,228164,EMISSIONS EVENT,2016-02-23 06:30:00+00:00,2016-02-23 15:30:00+00:00,9.0
57969,KEYSTONE GAS PLANT,RN100238633,228305,EMISSIONS EVENT,2016-02-25 01:45:00+00:00,2016-02-26 08:45:00+00:00,31.0
58064,KEYSTONE GAS PLANT,RN100238633,228460,EMISSIONS EVENT,2016-02-27 01:15:00+00:00,2016-02-28 06:05:00+00:00,28.8333333333333
58083,KEYSTONE GAS PLANT,RN100238633,228490,EMISSIONS EVENT,2016-03-01 10:30:00+00:00,2016-03-01 17:20:00+00:00,6.83333333333333
58165,KEYSTONE GAS PLANT,RN100238633,228629,EMISSIONS EVENT,2016-03-02 12:00:00+00:00,2016-03-03 00:40:00+00:00,12.6666666666667
58515,KEYSTONE GAS PLANT,RN100238633,229334,EMISSIONS EVENT,2016-03-17 12:20:00+00:00,2016-03-17 23:20:00+00:00,11.0
58642,KEYSTONE GAS PLANT,RN100238633,229562,EMISSIONS EVENT,2016-03-23 10:36:00+00:00,2016-03-25 11:30:00+00:00,48.9
59233,KEYSTONE GAS PLANT,RN100238633,230519,EMISSIONS EVENT,2016-04-02 00:05:00+00:00,2016-04-09 18:00:00+00:00,185.916666666667
60044,KEYSTONE GAS PLANT,RN100238633,232017,EMISSIONS EVENT,2016-04-24 17:25:00+00:00,2016-04-29 07:10:00+00:00,109.75
60260,KEYSTONE GAS PLANT,RN100238633,232409,EMISSIONS EVENT,2016-04-29 08:50:00+00:00,2016-04-29 19:45:00+00:00,10.9166666666667
60293,KEYSTONE GAS PLANT,RN100238633,232454,EMISSIONS EVENT,2016-04-29 21:05:00+00:00,2016-05-03 00:05:00+00:00,75.0
60382,KEYSTONE GAS PLANT,RN100238633,232598,EMISSIONS EVENT,2016-05-02 23:15:00+00:00,2016-05-11 20:50:00+00:00,213.583333333333
60674,KEYSTONE GAS PLANT,RN100238633,233216,EMISSIONS EVENT,2016-05-14 14:10:00+00:00,2016-05-14 19:55:00+00:00,5.75
60678,KEYSTONE GAS PLANT,RN100238633,233221,EMISSIONS EVENT,2016-05-15 13:50:00+00:00,2016-05-16 21:50:00+00:00,32.0
60987,KEYSTONE GAS PLANT,RN100238633,233811,EMISSIONS EVENT,2016-05-24 17:35:00+00:00,2016-05-25 02:20:00+00:00,8.75
61373,KEYSTONE GAS PLANT,RN100238633,234433,EMISSIONS EVENT,2016-06-02 00:30:00+00:00,2016-06-02 21:00:00+00:00,20.5
